,"IC50, mM",MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MaxPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi1n,Chi2v,Chi4v,Ipc,Kappa3,PEOE_VSA13,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,SMR_VSA1,SMR_VSA10,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA12,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,EState_VSA1,EState_VSA10,EState_VSA4,EState_VSA5,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_OH,fr_C_O,fr_C_S,fr_Imine,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_alkyl_carbamate,fr_alkyl_halide,fr_amidine,fr_aniline,fr_benzene,fr_bicyclic,fr_ester,fr_furan,fr_halogen,fr_hdrzine,fr_imidazole,fr_lactone,fr_nitro,fr_piperdine,fr_priamide,fr_pyridine,fr_quatN,fr_sulfide,fr_tetrazole,fr_thiazole,fr_unbrch_alkane
486,678.151539743071,15.3657104593572,0.2175517027798779,-1.131256954942471,0.4350212363950944,10.90625,0.3452592936915661,0.4928695253370291,1.09375,1.84375,2.46875,10.03174796950756,2.273839698994989,-2.134249874038094,2.355736453915545,-2.189649547032939,0.05980637409138959,3.325989600171772,2.099042889974251,1396.306207561509,9.186698191998506,6.564271769086854,3.34680885504746,21308022.21928206,3.254003374830856,0.0,5.969305287951849,18.55934580036867,0.0,0.0,24.26546827384644,32.20310707787495,16.93854964405889,0.0,0.0,21.3293926238326,28.51010885182281,14.90251629950064,8.78083009534964,0.0,4.736862953800049,11.63444168209179,10.35798867576882,0.0,27.98032954136204,45.25261948443178,13.97948941581846,17.7432642575305,51.13970350593058,4.983978520947209,18.62773979845349,52.07052054562329,-0.4504703903166194,-2.255564748920178,-2.789399221593034,3.876649086191904,0.0,3.918678362904727,0.1363636363636364,0,0,0,0,2,10,5,0,0,0,4,3.727700000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
487,48.50872065525579,14.21848823713497,0.006103080120937854,-2.211127288049186,0.2807822906100629,10.86206896551724,0.3452613025302484,0.4928695253370291,0.896551724137931,1.517241379310345,2.103448275862069,10.03170709640675,2.303822468452056,-2.125544571764012,2.355509616400647,-2.200897727239165,0.05980470480525564,2.738453699352941,2.496730558822523,1201.994350025744,7.897576705746149,5.656707610705757,2.759564309770918,2595988.384097804,3.057880842618817,0.0,5.969305287951849,17.96578232709628,4.39041504767482,0.0,18.19910120538483,40.9839371732246,16.93854964405889,0.0,0.0,21.3293926238326,22.82272257713925,14.90251629950064,17.56166019069928,0.0,4.736862953800049,23.26888336418358,10.35798867576882,0.0,22.29294326667848,56.95992231071445,27.15073455884293,7.109797541277533,32.41869628793989,4.736862953800049,13.89087684465344,75.5304954316685,-1.258308636726295,-3.453572005962879,-9.662544339845926,0.0,0.0,3.613275996234878,0.1578947368421053,0,0,0,0,1,10,4,0,0,0,3,3.820200000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0
488,101.7050151325413,15.4318845848716,0.1367766742703616,-1.619839485176787,0.2778726110984238,11.12121212121212,0.2072462898589471,0.4517285280784273,0.8787878787878788,1.545454545454545,2.181818181818182,9.966297202050349,2.303658009139491,-2.134061200106451,2.333671201599004,-2.201353804421999,0.1032294270864147,3.372026323717843,1.919244815031689,1562.639975204858,9.794546185559442,7.161116705961423,3.65780461029646,53754146.03165087,3.233158122343648,0.0,0.0,18.15522366397167,0.0,60.6636706846161,0.0,22.38293326414963,16.75248930247198,0.0,0.0,0.0,17.011085185255,5.428790391900541,13.17124514302446,0.0,0.0,17.45166252313768,15.92144016746581,0.0,27.98032954136204,50.88377998389076,13.97948941581846,10.8944197225559,24.52642128014937,4.983978520947209,4.417150937053347,52.0430408220961,-0.9788633786848064,-2.848060797627896,-5.524274428907365,3.556284064794166,0.0,0.0,0.0,0,0,0,0,2,8,4,0,0,0,5,5.294000000000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0
489,89.47451616655383,13.22295506862065,0.1674899032411656,-4.81262490026875,0.8564420059122565,16.125,0.4353737177435154,0.4353737177435154,1.166666666666667,1.833333333333333,2.458333333333333,10.1542941264717,2.450353060280789,-2.166695020475061,2.271301979512526,-2.41391348885607,-0.05672803445922323,2.877104901803268,2.021230135836516,862.2249511592357,6.93503591323117,5.257282062498415,2.130957689739558,242321.2832494785,2.919767646741074,0.0,12.08347824679498,4.992404732635669,28.0531374122104,17.69618562862022,25.98020853630447,17.96578232709628,28.8357987874115,10.09381225837539,20.02377291682472,5.425791397110385,0.0,5.425791397110385,24.67649419554305,0.0,0.0,13.84747439938125,16.05191667061728,0.0,0.0,23.50684825233639,17.96578232709628,10.24525442684218,6.06636706846161,20.61828546378682,0.0,40.47464709886607,7.475300397554185,2.091661567532331,-1.153567053236966,-4.81262490026875,3.429637261738182,0.0,0.2,1,0,1,1,1,9,2,0,0,0,3,3.256640000000002,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
490,25.66922436160387,13.54589832696164,0.198644476181453,-4.855278197698835,0.6560536420959605,15.24137931034483,0.4353737193713798,0.4353737193713798,1.03448275862069,1.724137931034483,2.379310344827586,10.13742689872543,2.452090231292544,-2.166647805899326,2.300997486772138,-2.41385136445823,-0.05672875461573131,3.13069827888366,1.754002241909401,1129.173407095299,8.595719515754128,6.367166500110456,2.766389824222671,4399307.312659781,3.662863980473294,0.0,12.08347824679498,4.992404732635669,28.0531374122104,48.02802097092827,19.05647133661384,17.96578232709628,28.8357987874115,10.09381225837539,13.1000357171341,5.425791397110385,11.25737948654546,5.425791397110385,24.67649419554305,0.0,0.0,6.923737199690624,10.35798867576882,0.0,11.25737948654546,23.50684825233638,17.96578232709628,10.24525442684218,6.06636706846161,20.61828546378682,0.0,41.46431020722236,7.817859291482128,2.677802802433381,-1.208720586872642,-4.855278197698835,1.873325629471497,0.0,0.1,1,0,1,1,1,9,3,0,0,0,4,4.615220000000003,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
491,454.2926285196758,12.7960130595448,0.250728405559755,-0.2969511106911897,0.7286544592300684,14.92307692307692,0.3019549400505689,0.3019549400505689,1.0,1.730769230769231,2.461538461538462,10.14572850359201,2.266999881885932,-2.120330332642181,2.257010382543439,-2.320646349480279,0.09787246606210169,3.078170750458975,1.650101702847341,1029.823318495689,8.278772806240289,6.106210829942811,2.707440426134045,1400001.308040749,2.925847845326116,0.0,5.907179729351506,4.992404732635669,14.88189226918595,48.02802097092827,25.98020853630447,4.794537184071822,28.8357987874115,10.09381225837539,13.84747439938125,5.425791397110385,11.25737948654546,5.425791397110385,11.50524905251859,0.0,0.0,6.923737199690624,17.28172587545944,0.0,11.25737948654546,0.0,4.794537184071822,16.81428925807755,4.681802935145185,20.61828546378682,0.0,1.296615226337448,8.656273407128385,7.33006706925122,0.2175294131273571,0.0,3.78467057414256,0.0,0.1,1,0,1,1,1,6,3,0,0,0,4,4.072820000000003,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,67.35548879878222,14.88919939968641,0.01187276157784867,-5.867976030402978,0.2643336140372467,12.71875,0.4576730758216286,0.4576730758216286,0.84375,1.5,2.125,9.97334378916856,2.609230206847735,-2.227334164652814,2.518397425076594,-2.338434027066015,-0.2880690628047134,3.121720428566927,2.084373033082422,1292.538434358172,9.468602776591819,7.204957266076563,3.253420713394832,14481336.4091974,3.720025846039587,0.0,12.09882768553805,4.983978520947209,32.16500717230453,48.02802097092827,25.98020853630447,21.9520752383741,22.40817398459965,10.2285002512588,25.9463020849193,0.0,11.25737948654546,0.0,33.32684778774123,0.0,5.922529168094576,13.84747439938125,16.82083097824245,0.0,22.29078092177798,28.7358896663834,21.9520752383741,5.563451491696996,19.05647133661385,25.40984238880808,0.0,70.37889156328279,13.63014706108186,-0.929446893477825,-5.228191439384397,-5.867976030402978,3.186511016507409,0.0,0.1818181818181818,1,0,0,0,2,10,4,0,0,0,4,7.311240000000003,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,2,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0
493,734.5307817366266,13.07060206723492,0.3663694412950376,-5.214008002120599,0.3392881174023116,30.89655172413793,0.4563989034393387,0.4563989034393387,1.03448275862069,1.551724137931034,2.03448275862069,9.540156924995571,2.543565027651923,-2.551749736918285,2.56704203835085,-2.537251385579439,-0.1805045375388429,2.605374922116142,1.552861701314407,810.4382336668381,9.886918876942032,8.755209894868074,5.473082775598196,2575194.259018348,4.159558951762249,5.783244946364939,12.14560380539533,4.794537184071822,18.27265266876418,17.69618562862022,75.33511921265409,27.49718246496815,23.15162151177105,22.8551256642239,57.22601626567385,5.425791397110385,0.0,5.425791397110385,18.85863141770802,0.0,14.32593732194369,24.6774553381748,44.08838122925306,0.0,0.0,29.24158456551465,22.7603195111681,24.82591636047502,0.0,10.52719892285011,4.736862953800049,44.8178635104307,3.510701294406652,1.680592036909505,-2.267549864244924,0.02952493724088656,1.855650464467411,0.0,0.5714285714285714,1,4,0,4,0,8,5,4,0,4,5,4.406320000000004,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
494,333.0191852352614,12.77542639664528,0.02292488310751328,-4.524564594356261,0.834145524490425,11.61904761904762,0.4348229626915914,0.477565741984793,1.142857142857143,1.857142857142857,2.476190476190476,10.30419302164672,2.351202761771979,-2.081300080469105,2.316525290965244,-2.074578496262115,-0.1409062654112084,2.887347313355684,2.260760513745248,567.3432512000385,6.484828020319944,4.392102564652525,1.750092725957984,61962.47334461298,3.976458810899046,0.0,6.176298517443475,4.681802935145185,18.26992695132549,18.19910120538483,24.97437738277524,23.01463549166522,0.0,0.0,19.01794176329549,13.21376392902584,11.56737461111893,4.736862953800049,13.17124514302446,0.0,6.176298517443475,0.0,18.53557124070048,0.0,5.687386274683562,11.87022651229194,13.17124514302446,10.74817000360679,0.0,5.098681808301038,9.843390348640755,44.81184088683683,12.25286178129297,-0.5058616255144022,0.03376369992441441,-3.437835451310154,0.2415598509835528,0.0,0.3571428571428572,1,0,0,0,1,7,6,0,0,0,2,3.042400000000002,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
495,1170.827658071491,12.6058380574452,0.07965277777777824,-4.480276006235828,0.842133698740464,11.55555555555556,0.4348229626856266,0.4778614782605953,1.222222222222222,1.888888888888889,2.444444444444445,10.30714275892286,2.350580757847462,-2.062716226633775,2.315018883472638,-2.070963994625533,-0.1409054130187096,2.745093301562145,2.485680569913202,519.8639473377851,5.375707035489655,3.54593997507888,1.507372415030807,13824.28986666696,2.469939952635536,0.0,6.176298517443475,4.681802935145185,18.26992695132549,18.19910120538483,19.05647133661384,17.90810809682451,0.0,0.0,13.1000357171341,6.606881964512918,11.56737461111893,4.736862953800049,13.17124514302446,0.0,6.176298517443475,0.0,12.61766519453909,0.0,5.687386274683562,11.87022651229194,13.17124514302446,10.74817000360679,0.0,5.098681808301038,4.736862953800049,44.13037178760393,3.536990740740741,-0.4386545729402864,0.07965277777777824,-4.480276006235828,1.977598497732426,0.0,0.25,0,0,0,0,1,6,3,0,0,0,2,3.289800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
496,48.12125085865209,12.63834191546989,0.06243055555555532,-4.544290674603174,0.9283097307665278,11.57894736842105,0.4348229627416254,0.4751229058472223,1.210526315789474,1.894736842105263,2.473684210526316,10.30708634008326,2.351078629873466,-2.070578077780254,2.315165456442211,-2.07991803253321,-0.1409051535741689,2.811218849453291,2.425872879183519,537.652678518637,5.484828020319945,3.684995783465978,1.50970201727709,23085.72919171043,3.053755055633974,0.0,6.176298517443475,4.681802935145185,18.26992695132549,18.19910120538483,12.13273413692322,23.01463549166522,0.0,0.0,6.176298517443475,13.21376392902584,11.56737461111893,4.736862953800049,13.17124514302446,0.0,6.176298517443475,0.0,5.693927994848461,0.0,5.687386274683562,11.87022651229194,13.17124514302446,10.74817000360679,0.0,5.098681808301038,9.843390348640755,44.03607780612245,12.1684660415092,-0.5877475434618282,-0.06243055555555532,-4.544290674603174,-0.3917213088939278,0.0,0.25,1,0,0,0,1,7,4,0,0,0,2,2.2622,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
497,1238.635519112146,12.50188397581255,0.04493055555555592,-4.478858772675737,0.8091622826247551,11.52941176470588,0.4348229610757985,0.4808878706023809,1.176470588235294,1.823529411764706,2.352941176470588,10.30741682272709,2.349619008452556,-2.045351717791409,2.312970619258469,-2.068797352297862,-0.1409026312862709,2.734890377405082,2.511178511448826,505.1802495992438,4.788173410172159,3.317051418418592,1.402074258520169,8686.011838638542,2.247685651271349,0.0,6.176298517443475,4.681802935145185,18.26992695132549,18.19910120538483,12.13273413692322,17.90810809682451,0.0,0.0,6.176298517443475,7.109797541277533,11.56737461111893,4.736862953800049,13.17124514302446,0.0,6.176298517443475,0.0,5.693927994848461,0.0,5.687386274683562,11.87022651229194,13.17124514302446,10.74817000360679,7.109797541277533,5.098681808301038,4.736862953800049,43.4955928760393,3.489212962962963,-0.4601360544217681,0.04493055555555592,-4.478858772675737,0.0,1.302190098261527,0.1818181818181818,0,0,0,0,1,6,2,0,0,0,2,2.899700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
498,127.9500819406346,12.88148915349475,0.01482526035105414,-4.548147009415948,0.5696858071846553,11.33333333333333,0.4348229626915914,0.4775649733934359,1.166666666666667,1.833333333333333,2.458333333333333,10.30364986300851,2.351354549688145,-2.086899964648524,2.316744995151571,-2.077786244742154,-0.1416162043683535,2.955047518377386,2.046001332555611,668.9523135407334,7.365523679361783,5.008539103229082,1.956248922630297,229394.4287565998,5.00423774977186,0.0,12.14560380539533,4.681802935145185,18.26992695132549,18.19910120538483,24.97437738277524,27.43950823469638,5.969305287951849,0.0,25.94167896298612,13.21376392902584,11.56737461111893,4.736862953800049,13.17124514302446,0.0,15.70769865531534,0.0,25.4593084403911,0.0,5.687386274683562,11.87022651229194,17.96578232709628,10.74817000360679,6.923737199690624,5.098681808301038,9.473725907600098,49.9740197298539,3.587296479924997,-0.537797142298404,-0.3528679198597466,-3.451140088592063,1.759039167870719,0.0,0.375,0,0,0,0,1,8,7,0,0,0,2,3.613200000000003,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1
499,433.4235874215376,13.94375897581255,0.02527584876543276,-6.992795611300078,0.6836275802699099,13.76923076923077,0.459660833758177,0.4808891777132814,0.8461538461538461,1.384615384615385,1.846153846153846,10.01172730930759,2.822293479034715,-2.321579477850006,2.561275359881413,-2.592291739542421,-0.3997027408361988,2.989031664325736,2.580874854549503,768.4697928639314,6.672066829199839,5.040230551731988,1.95301150276605,343284.3085844821,2.861246862865063,0.0,23.94388602172721,4.681802935145185,44.61241723737442,18.19910120538483,12.13273413692322,44.25059838287343,0.0,0.0,23.94388602172721,7.109797541277533,11.56737461111893,4.736862953800049,39.51373542907339,0.0,5.922529168094576,0.0,5.693927994848461,0.0,5.687386274683562,35.51780235301104,39.51373542907339,7.109797541277533,30.33183534230805,9.835544762101087,0.0,122.5916427614243,3.045798847316704,-1.982012983434113,-20.30265376984127,-6.896813426472516,0.0,0.9452750614134542,0.3571428571428572,0,0,0,0,1,12,5,0,0,0,2,4.805600000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
500,433.4235874215376,13.94375897581255,0.02527584876543276,-6.992795611300078,0.6836275802699099,13.76923076923077,0.459660833758177,0.4808891777132814,0.8461538461538461,1.384615384615385,1.846153846153846,10.01172730930759,2.822293479034715,-2.321579477850006,2.561275359881413,-2.592291739542421,-0.3997027408361988,2.989031664325736,2.580874854549503,768.4697928639314,6.672066829199839,5.040230551731988,1.95301150276605,343284.3085844821,2.861246862865063,0.0,23.94388602172721,4.681802935145185,44.61241723737442,18.19910120538483,12.13273413692322,44.25059838287343,0.0,0.0,23.94388602172721,7.109797541277533,11.56737461111893,4.736862953800049,39.51373542907339,0.0,5.922529168094576,0.0,5.693927994848461,0.0,5.687386274683562,35.51780235301104,39.51373542907339,7.109797541277533,30.33183534230805,9.835544762101087,0.0,122.5916427614243,3.045798847316704,-1.982012983434113,-20.30265376984127,-6.896813426472516,0.0,0.9452750614134542,0.3571428571428572,0,0,0,0,1,12,5,0,0,0,2,4.805600000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
501,167.1855182751066,13.42360259929295,0.07333852985638645,-4.881508320098012,0.3571647631874512,12.3448275862069,0.4329998376069665,0.4329998376069665,0.8620689655172413,1.379310344827586,1.896551724137931,10.23218159096956,2.364442859518509,-2.098127119914655,2.317891009738304,-2.131817995288429,-0.1423667984167455,3.03705487761183,2.000071174117127,1045.799059282543,7.932361528609572,5.919168840752316,2.442272446648923,2152266.643062298,4.731831484764601,0.0,6.176298517443475,22.24346312584446,23.37133447706522,0.0,37.25557254199867,30.73290533372374,11.39907127745427,5.101407525739723,13.1000357171341,5.425791397110385,5.687386274683562,5.425791397110385,36.4202916084073,0.0,6.176298517443475,23.26888336418358,18.31159318938755,0.0,5.687386274683562,40.82649615115908,30.73290533372374,12.13273413692322,6.923737199690624,15.62588073115115,0.0,93.64661708730371,7.474977796674226,0.1172746319921205,-3.912073062953294,-4.881508320098012,1.293295540438398,0.0,0.1111111111111111,1,0,0,0,1,11,4,0,0,0,3,5.283600000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
502,878.8375908132176,12.47151045599448,0.1626707165623111,-4.491072795777137,0.4545314899953178,12.08695652173913,0.4346750740213979,0.4346750740213979,1.304347826086957,2.0,2.608695652173913,10.20763801927641,2.335296619564244,-2.07139941499427,2.271659435206627,-2.316487461436766,-0.1407118743604754,3.016214786773472,1.886384542764985,693.9383433754402,6.610638698644821,5.050160360048316,1.782677296183309,150991.71222588,5.060581821149842,0.0,6.176298517443475,0.0,23.37133447706522,30.33183534230805,30.77142920289592,13.17124514302446,23.04199533054216,5.101407525739723,19.64479212304667,0.0,0.0,10.74258000111672,13.17124514302446,12.2178734430467,12.72105492335605,0.0,23.87504468108454,0.0,0.0,11.87022651229194,13.17124514302446,11.62981856015861,0.0,26.04135114345851,12.2178734430467,37.41453136798344,12.63010878819894,3.092411949931757,0.0,-4.491072795777137,2.059520859014455,0.0,0.2142857142857143,3,0,0,0,1,9,4,0,0,0,2,2.816800000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
503,1407.406712391747,11.58323948097757,0.1268480725623582,-4.881175988914083,0.5420967108435757,14.35714285714286,0.4537805383291648,0.4537805383291648,1.5,2.071428571428572,2.5,10.33551204106611,2.354526607715667,-2.05346954821067,2.153616000142194,-2.265287388321098,-0.1648537107740473,2.094564453676282,3.793184930853588,214.7157844243719,3.67623108455373,2.439989155050941,0.4977331060734148,743.5703810550802,5.545842251288149,5.783244946364939,6.176298517443475,0.0,13.17124514302446,0.0,0.0,28.17883711677769,5.783244946364939,0.0,12.28026490519178,13.15163837042549,0.0,5.316788604006331,13.17124514302446,0.0,4.794537184071822,0.0,0.0,0.0,0.0,24.67039181606964,17.96578232709628,6.199954889820448,0.0,5.316788604006331,10.21305478968141,34.74971844293272,19.26868492535903,0.0,-1.982881235827665,-4.867888479465861,-0.6327436460695388,0.0,0.5714285714285714,3,0,0,0,0,7,5,0,0,0,0,-0.4257000000000001,0,2,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
505,0.2751039603386964,13.01743968619975,0.06065755700428355,-4.531054243640702,0.3457160841838762,12.1304347826087,0.434675074021398,0.434675074021398,1.304347826086957,2.043478260869565,2.652173913043478,10.25317127434973,2.335344396836711,-2.070851004290279,2.271942455140265,-2.246051929011937,-0.1407122226040518,2.944296242972149,1.986572993676651,737.9612637329326,6.253197756485847,4.846355758326307,1.735909403309404,124841.1049982621,4.743820166078215,0.0,6.176298517443475,4.39041504767482,23.37133447706522,6.06636706846161,43.40707891658376,17.56166019069928,28.72938160522572,5.101407525739723,13.1000357171341,5.316788604006331,0.0,10.74258000111672,23.24904646538284,12.2178734430467,6.176298517443475,5.817220841045895,18.31159318938754,0.0,0.0,17.68744735333783,17.56166019069928,6.06636706846161,25.12283840507545,26.04135114345851,12.2178734430467,50.37997480340321,11.98925600975137,2.142125488765551,-0.4355353188295943,-4.531054243640702,1.477645082724448,0.0,0.1538461538461539,3,0,0,0,1,10,3,0,0,0,2,3.278200000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
506,7.588558477431627,12.64523014915133,0.006197943237085113,-4.594429741768948,0.3161427548077411,12.80769230769231,0.434675074021398,0.434675074021398,1.115384615384615,1.807692307692308,2.384615384615385,10.17056223442775,2.337155228280406,-2.106810464925542,2.303470860441813,-2.248168006981405,-0.1408861780786012,3.0212644361129,2.017157777606938,823.7202312212953,6.881162229495073,5.414572071727762,1.942951887254095,403716.4602755863,5.181023216264268,0.0,12.35259703488695,0.0,36.54257962008968,6.06636706846161,43.40707891658376,26.34249028604892,28.72938160522572,5.101407525739723,19.27633423457757,5.316788604006331,0.0,10.74258000111672,32.02987656073248,12.2178734430467,12.35259703488695,0.0,23.87504468108454,0.0,0.0,23.6099765214324,26.34249028604892,18.19910120538483,19.05647133661384,26.04135114345851,12.2178734430467,75.40154189118807,11.42027053337593,0.5630541653076069,0.0,-9.096129745851032,1.396384752145935,0.0,0.2142857142857143,3,0,0,0,1,12,3,0,0,0,2,4.157900000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,1,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
507,28.95831161459962,12.76402644544763,0.1032577081758632,-4.525894618975584,0.3457160841838762,12.1304347826087,0.434675074021398,0.434675074021398,1.260869565217391,1.91304347826087,2.478260869565217,10.25317959911491,2.335335632409913,-2.06965504567272,2.271919328895609,-2.245491819635558,-0.1407122076661363,2.970922088610111,1.97037922601871,720.7112637329325,6.253197756485847,4.842901434632359,1.702895977151188,128498.3221765645,4.743820166078215,0.0,6.176298517443475,4.39041504767482,23.37133447706522,0.0,49.47344598504537,17.56166019069928,28.72938160522572,5.101407525739723,13.1000357171341,5.316788604006331,0.0,10.74258000111672,23.24904646538284,12.2178734430467,6.176298517443475,5.817220841045895,18.31159318938754,0.0,0.0,11.87022651229194,17.56166019069928,6.06636706846161,31.18920547353706,26.04135114345851,12.2178734430467,50.12574644370411,12.11775860622557,2.322311477657591,-0.3861049614720942,-4.525894618975584,1.487276412860828,0.0,0.1538461538461539,3,0,0,0,1,10,3,0,0,0,2,3.278200000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
508,28.95831161459962,12.76402644544763,0.1032577081758632,-4.525894618975584,0.3457160841838762,12.1304347826087,0.434675074021398,0.434675074021398,1.260869565217391,1.91304347826087,2.478260869565217,10.25317959911491,2.335335632409913,-2.06965504567272,2.271919328895609,-2.245491819635558,-0.1407122076661363,2.970922088610111,1.97037922601871,720.7112637329325,6.253197756485847,4.842901434632359,1.702895977151188,128498.3221765645,4.743820166078215,0.0,6.176298517443475,4.39041504767482,23.37133447706522,0.0,49.47344598504537,17.56166019069928,28.72938160522572,5.101407525739723,13.1000357171341,5.316788604006331,0.0,10.74258000111672,23.24904646538284,12.2178734430467,6.176298517443475,5.817220841045895,18.31159318938754,0.0,0.0,11.87022651229194,17.56166019069928,6.06636706846161,31.18920547353706,26.04135114345851,12.2178734430467,50.12574644370411,12.11775860622557,2.322311477657591,-0.3861049614720942,-4.525894618975584,1.487276412860828,0.0,0.1538461538461539,3,0,0,0,1,10,3,0,0,0,2,3.278200000000001,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
509,356.0559842735994,12.78888676303855,0.1786342592592598,-4.807700420445957,0.8085578812361432,25.15789473684211,0.4175143661961277,0.4175143661961277,1.368421052631579,1.947368421052632,2.421052631578947,9.820242608826051,2.563843040230628,-2.349003227794576,2.409687531397431,-2.505787299664727,-0.2608266532301044,2.225991332580912,2.839797793142983,390.9259592968262,5.973099562478875,5.139679361504543,1.879942647569567,7826.585525354487,3.696683249477077,0.0,6.176298517443475,0.0,13.17124514302446,0.0,21.01908116504501,23.07230972193699,5.783244946364939,0.0,31.54272977396981,27.18485677717953,0.0,5.316788604006331,13.17124514302446,0.0,4.794537184071822,0.0,19.76538044554264,0.0,0.0,30.40223752064412,23.07230972193699,0.0,6.923737199690624,5.316788604006331,0.0,38.36666028911564,12.46201420382968,-2.504687027588812,-0.6681221655328795,-6.305026021982869,2.520424933862434,3.668639377047115,0.75,2,1,0,1,0,7,4,0,0,0,1,1.0679,0,1,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
