,SI,MaxEStateIndex,MinEStateIndex,qed,SPS,HeavyAtomMolWt,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,HallKierAlpha,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA4,PEOE_VSA5,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_morpholine,fr_nitro,fr_para_hydroxylation,fr_piperdine,fr_priamide,fr_quatN,fr_sulfide,fr_sulfonamd,fr_thiazole,fr_unbrch_alkane
95,37.69230769230769,5.50351902650153,0.3977432523935498,0.7155705276423804,35.55555555555556,220.1899999999999,0.03884365172291283,-0.3304735039279681,0.3304735039279681,1.166666666666667,1.888888888888889,14.81087439382815,9.700535239698429,2.590569550456134,-2.342607513704742,2.634567687856483,-2.321834427650471,0.1935138990700511,2.660947746678204,1.839641419080576,319.0586500259616,-0.37,5.321676068475822,5.733667477162185,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,17.67143187808006,0.0,0.0,5.711685002770702,0.0,27.4739591947528,65.71696295955394,0.0,0.0,5.733667477162185,0.0,0.0,0.0,0.0,16.74788698495495,65.71696295955394,0.0,38.38,0.0,0.0,0.0,10.82998093879356,50.65743636325277,0.0,0.0,20.77121159907187,0.0,0.0,4.956306689342404,0.0,0.8874908847198708,0.0,9.014202027446526,9.233013937821838,0.9375,2,2,2,0,0,0,2,2,2,0,2,2,3.792700000000004,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
96,24.98692810457517,5.314431235875906,0.3591958053587165,0.1024902274311158,32.5,536.4680000000003,0.09846372789170904,-0.3225326946838813,0.3225326946838813,0.5227272727272727,0.8636363636363636,15.35236872307907,9.700584965717265,2.602334921427626,-2.374109031729863,2.645224781457529,-2.498436747110677,-0.9234171065020094,3.526982186929347,1.128402627982476,918.8463626065247,-0.74,14.16760056208093,8.966061715389248,0.0,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,22.25335094433497,65.44756405912574,8.966061715389248,11.4233700055414,0.0,43.48058343518124,146.2872314720184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49577396990991,146.2872314720184,0.0,24.72,0.0,0.0,0.0,21.65996187758712,138.373972437802,11.4233700055414,0.0,69.23737199690622,2.517491689668819,0.0,10.62886247175181,0.0,1.731426235745735,0.0,16.46217272361361,36.93039793447542,0.95,0,4,4,0,0,0,2,4,4,0,4,4,9.614600000000001,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5
97,30.67484662576687,5.055208333333334,0.3883902588813302,0.671222794891029,35.26315789473684,232.2009999999999,0.09825707157170972,-0.3249674065709078,0.3249674065709078,1.210526315789474,1.842105263157895,15.32273595485606,9.700589732575756,2.591221802530292,-2.349528509986388,2.634480735936093,-2.451388173354704,-0.9042232573291539,2.712813004067204,2.029753786663565,365.4583545580189,-0.37,4.873471457890889,4.483030857694624,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,11.12667547216748,33.22669760632749,4.483030857694624,5.711685002770702,0.0,21.74029171759062,53.88115086723116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,53.88115086723116,0.0,12.36,0.0,0.0,0.0,10.82998093879356,44.60841908928646,0.0,0.0,41.6663579811303,1.153090986394558,0.0,5.055208333333334,0.0,0.8837719933652471,0.0,4.044506566515495,16.61476463424876,0.9411764705882353,0,2,2,0,0,0,1,2,2,0,2,2,3.760000000000003,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
98,33.06557377049181,4.983958333333334,0.3898074924414208,0.7274867569034665,35.88888888888889,220.1899999999999,0.05159100841615458,-0.3020481560821946,0.3020481560821946,1.222222222222222,1.888888888888889,15.11620704692542,9.700599426870557,2.590732758491626,-2.343604782071808,2.634372389455223,-2.329689076377591,0.1934193024803068,2.672328457906864,1.991809263223948,327.9886619036196,-0.37,4.956413248927718,4.899909730850478,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,17.67143187808006,6.544756405912575,0.0,5.711685002770702,4.899909730850478,21.74029171759062,53.88115086723116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,53.88115086723116,0.0,15.6,0.0,0.0,0.0,10.82998093879356,24.97414987154873,0.0,0.0,39.5185957293036,0.0,0.0,7.446997590702948,0.0,0.8839845783992608,0.0,4.036790517132779,16.24518555261611,0.9375,0,2,2,0,0,0,2,2,2,0,2,2,3.615400000000003,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,3.969565217391304,5.312607270275273,0.3615070232016064,0.08809387629460426,31.60869565217391,560.4900000000002,0.09846372789170904,-0.3225326946838815,0.3225326946838815,0.5,0.8260869565217391,15.3523133316691,9.700585131330149,2.602401024136319,-2.372802422238654,2.645310697093358,-2.497754263840158,-0.9233599033805518,3.560886381458082,1.076215013999556,948.2450469792807,-0.74,15.43300905998694,8.966061715389248,0.0,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,22.25335094433497,65.44756405912574,8.966061715389248,11.4233700055414,0.0,43.48058343518124,159.1288747178704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49577396990991,159.1288747178704,0.0,24.72,0.0,0.0,0.0,21.65996187758712,151.215615683654,11.4233700055414,0.0,69.23737199690622,2.527018008798857,0.0,10.62521454055055,0.0,1.735086651425712,0.0,19.38806007293936,36.98275053070321,0.9523809523809523,0,4,4,0,0,0,2,4,4,0,4,4,10.3948,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7
100,1.995211492418197,11.573125,0.02546296296296324,0.5206310184558879,46.81818181818182,136.109,0.139098746270497,-0.2990642887496957,0.2990642887496957,1.363636363636364,2.0,16.14018962316525,9.704437478909037,2.606035461251651,-2.319067464636105,2.628827346724943,-2.316780351725085,-0.1277547418679922,2.198801360387112,2.474151724379751,216.9126668907522,-0.33,1.701311022684903,0.0,5.783244946364939,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,11.83581209232279,0.0,4.794537184071822,5.783244946364939,0.0,16.74788698495495,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,4.794537184071822,16.74788698495495,40.0336764678499,0.0,17.07,0.0,4.794537184071822,0.0,11.70115099252633,6.42082162292601,0.0,0.0,20.77121159907187,0.0,0.0,11.573125,0.0,1.193287037037037,0.0,3.252222222222223,6.674074074074074,0.9,0,1,2,0,0,0,1,1,2,0,2,2,2.401700000000001,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
102,18.31501831501831,4.959652777777778,0.391419595616024,0.669233372197915,38.0,208.1789999999999,0.09785953980592177,-0.32938090592019,0.32938090592019,1.235294117647059,1.882352941176471,15.28006088063436,9.700594704077677,2.591038880084865,-2.3442972979035,2.634390988471913,-2.373653034752706,-0.8683202627069323,2.480571648948569,2.075946121070195,335.3212075678242,-0.37,3.81052071851633,4.483030857694624,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,11.12667547216748,34.23252875985672,4.483030857694624,5.711685002770702,0.0,21.74029171759062,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,40.0336764678499,0.0,12.36,0.0,0.0,0.0,10.82998093879356,24.97414987154873,0.0,0.0,41.91422754710344,1.014202097505669,0.0,4.959652777777778,0.0,0.8846078987150414,0.0,4.034098403250189,9.49275037792895,0.9333333333333333,0,2,2,0,0,0,1,2,2,0,2,2,2.979800000000001,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
103,18.31501831501831,4.959652777777778,0.391419595616024,0.669233372197915,38.0,208.1789999999999,0.09785953980592177,-0.32938090592019,0.32938090592019,1.235294117647059,1.882352941176471,15.28006088063436,9.700594704077677,2.591038880084865,-2.3442972979035,2.634390988471913,-2.373653034752706,-0.8683202627069323,2.480571648948569,2.075946121070195,335.3212075678242,-0.37,3.81052071851633,4.483030857694624,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,11.12667547216748,34.23252875985672,4.483030857694624,5.711685002770702,0.0,21.74029171759062,40.0336764678499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,40.0336764678499,0.0,12.36,0.0,0.0,0.0,10.82998093879356,24.97414987154873,0.0,0.0,41.91422754710344,1.014202097505669,0.0,4.959652777777778,0.0,0.8846078987150414,0.0,4.034098403250189,9.49275037792895,0.9333333333333333,0,2,2,0,0,0,1,2,2,0,2,2,2.979800000000001,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
104,28.02325581395349,5.102986111111111,0.3868755905139831,0.6477192261505156,34.1,244.2119999999999,0.0984559937418532,-0.322761336237375,0.322761336237375,1.1,1.7,15.34305795528836,9.70058690512096,2.591334197595661,-2.362357479526041,2.634531727005163,-2.488258663620171,-0.921415605487425,2.771032696271716,2.039086185242663,370.6147984218376,-0.37,5.438552583320504,4.483030857694624,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,11.12667547216748,32.72378202956288,4.483030857694624,5.711685002770702,0.0,21.74029171759062,60.80488806692178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,60.80488806692178,0.0,12.36,0.0,0.0,0.0,10.82998093879356,49.92452135012296,5.711685002770702,0.0,41.54242319814374,1.222535430839002,0.0,5.102986111111111,0.0,0.88335404069035,0.0,4.049710648148148,20.34243842907533,0.9444444444444444,0,2,2,0,0,0,1,2,2,0,2,2,4.150100000000004,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
105,32.46753246753246,5.055208333333334,0.3883902588813302,0.671222794891029,35.26315789473684,232.2009999999999,0.09825707157170972,-0.3249674065709078,0.3249674065709078,1.210526315789474,1.842105263157895,15.32273595485606,9.700589732575756,2.591221802530292,-2.349528509986388,2.634480735936093,-2.451388173354704,-0.9042232573291539,2.712813004067204,2.029753786663565,365.4583545580189,-0.37,4.873471457890889,4.483030857694624,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,11.12667547216748,33.22669760632749,4.483030857694624,5.711685002770702,0.0,21.74029171759062,53.88115086723116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,53.88115086723116,0.0,12.36,0.0,0.0,0.0,10.82998093879356,44.60841908928646,0.0,0.0,41.6663579811303,1.153090986394558,0.0,5.055208333333334,0.0,0.8837719933652471,0.0,4.044506566515495,16.61476463424876,0.9411764705882353,0,2,2,0,0,0,1,2,2,0,2,2,3.760000000000003,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
106,13.81215469613259,4.982986111111112,0.3970796721466363,0.5364580197890719,36.55555555555556,220.1899999999999,0.07978490008568585,-0.3308565927643827,0.3308565927643827,1.222222222222222,1.888888888888889,15.27298881717856,9.700554013578893,2.590731719089593,-2.343244602725429,2.634518700916546,-2.355411637101709,-0.8699365201814007,2.550846213957477,1.956265150872542,348.5986862077824,-0.37,4.33028231813599,4.483030857694624,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,24.09225350100607,27.68777235394414,4.483030857694624,5.711685002770702,0.0,21.74029171759062,46.45449809077591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,46.45449809077591,0.0,12.36,0.0,0.0,0.0,10.82998093879356,37.93972790038731,0.0,0.0,41.91422754710344,1.051824648841018,0.0,4.982986111111112,0.0,0.8885623740236833,0.0,5.266154336734694,9.625666965860418,0.9375,0,2,2,0,0,0,1,2,2,0,2,2,3.369900000000002,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107,13.81215469613259,4.982986111111112,0.3970796721466363,0.5364580197890719,36.55555555555556,220.1899999999999,0.07978490008568585,-0.3308565927643827,0.3308565927643827,1.222222222222222,1.888888888888889,15.27298881717856,9.700554013578893,2.590731719089593,-2.343244602725429,2.634518700916546,-2.355411637101709,-0.8699365201814007,2.550846213957477,1.956265150872542,348.5986862077824,-0.37,4.33028231813599,4.483030857694624,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,24.09225350100607,27.68777235394414,4.483030857694624,5.711685002770702,0.0,21.74029171759062,46.45449809077591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,46.45449809077591,0.0,12.36,0.0,0.0,0.0,10.82998093879356,37.93972790038731,0.0,0.0,41.91422754710344,1.051824648841018,0.0,4.982986111111112,0.0,0.8885623740236833,0.0,5.266154336734694,9.625666965860418,0.9375,0,2,2,0,0,0,1,2,2,0,2,2,3.369900000000002,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
108,11.93317422434368,14.35704994830807,-0.4256983418367348,0.3289271744423687,42.23809523809524,520.4140000000004,0.3100282696448242,-0.4615108529424141,0.4615108529424141,0.5952380952380952,0.9523809523809523,16.55204354980198,9.521182235901536,2.665074667442389,-2.508101712845515,2.682644381789235,-2.536774774749157,-0.1805891758328427,3.458869791222253,1.215976163749731,1250.477933766553,-2.62,9.437811483988336,9.473725907600098,12.20793277549661,0.0,0.0,0.0,11.9386105759037,9.589074368143644,0.0,0.0,22.66579303111635,11.83581209232279,19.06280027574374,11.9386105759037,0.0,45.33158606223268,104.1110978035192,71.7905736680101,0.0,0.0,0.0,0.0,0.0,19.06280027574374,45.33158606223268,103.0300680114166,0.0,52.60000000000001,11.83581209232279,9.589074368143644,0.0,11.83581209232279,12.84164324585202,0.0,36.39820241076966,65.80789147199017,13.09066538269731,0.0,28.71409989661613,0.0,-0.5066088040726605,20.2865809272898,6.362625737085791,14.04650389889276,0.631578947368421,0,4,5,0,0,2,4,4,5,0,5,7,8.316000000000008,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,500.0000000000001,12.00637282690854,-0.04437499999999983,0.571047342218987,37.88888888888889,226.1699999999999,0.3615534029952665,-0.457602726724728,0.457602726724728,1.277777777777778,1.888888888888889,16.54616963176501,9.697376846776962,2.624438547218674,-2.382344159498051,2.657151451853269,-2.437245059625565,-0.8624196803316336,2.469158615767748,2.029562946958194,355.9953272736545,-0.5700000000000001,3.95986749235634,9.219893811494673,6.103966387748303,6.544756405912575,0.0,0.0,5.969305287951849,0.0,0.0,0.0,5.41499046939678,21.14301594803157,14.0144309955665,5.969305287951849,0.0,16.74788698495495,46.1376428555982,0.0,0.0,0.0,0.0,0.0,0.0,9.53140013787187,16.74788698495495,40.0336764678499,0.0,26.3,0.0,4.794537184071822,0.0,16.44277773300398,12.84164324585202,0.0,21.14301594803157,20.77121159907187,6.439364134542706,0.0,12.00637282690854,0.0,0.6819458616780045,0.0,3.69166832010582,7.456562263794407,0.9333333333333333,0,3,2,0,0,0,2,3,2,0,2,2,2.4506,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,25.0,5.478911790853982,0.3840318326404635,0.5762536512669257,39.04761904761905,260.211,0.1022560627546988,-0.3697501823170012,0.3697501823170012,1.238095238095238,1.952380952380952,16.47835430863206,9.70055205401139,2.590966168444294,-2.372692972739892,2.63462821002634,-2.52040177526494,-0.916474238905281,2.772366400030829,1.535458450773576,422.9342634433814,-0.41,5.344871143769132,9.219893811494673,13.08951281182515,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,24.09225350100607,26.8061923176156,9.219893811494673,5.711685002770702,0.0,21.74029171759062,46.45449809077591,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.74788698495495,46.45449809077591,0.0,21.59,0.0,0.0,0.0,10.82998093879356,55.5122715699071,0.0,0.0,27.81888358174906,6.655736439695,0.0,5.064175878684807,0.0,0.8796683836145414,0.0,5.26065164568276,13.88071402846926,0.9444444444444444,0,3,2,1,0,0,2,3,2,1,3,3,3.140500000000001,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
112,128.2051282051282,5.065309153754095,0.379700845616024,0.6700214907388535,38.5,198.16,0.04794040225152939,-0.3846187402047333,0.3846187402047333,1.375,2.125,16.46141799318352,9.700563846350951,2.590549024608113,-2.342523608001285,2.63444248460363,-2.322124287985742,0.1921225851680174,2.566313767982569,2.035373111678648,295.1104668277047,-0.37,4.137507799169095,4.736862953800049,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,31.38811138387051,0.0,4.736862953800049,5.711685002770702,0.0,21.74029171759062,46.45449809077591,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,16.74788698495495,46.45449809077591,0.0,21.59,0.0,0.0,0.0,10.82998093879356,24.97414987154873,7.109797541277533,0.0,20.77121159907187,5.065309153754095,0.0,4.847430555555555,0.0,0.8737732793734776,0.0,5.047645108969514,9.071145360922147,0.9285714285714286,0,2,2,0,0,0,2,2,2,0,2,2,3.310100000000002,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
113,32.95,8.798924044154699,0.3087854308390021,0.6985544107415065,42.4,186.149,0.04426305491467827,-0.3963261081919607,0.3963261081919607,1.333333333333333,2.066666666666667,16.25002063250244,9.689448379373552,2.603604103067434,-2.392973997415496,2.648023223309792,-2.443817115467667,0.1199380707492284,2.505803700706179,1.993481585905079,238.6904520870297,-0.08,3.741693302999775,10.42331599884704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64872279366088,0.0,5.106527394840706,0.0,5.316788604006331,16.74788698495495,52.49633891992387,0.0,0.0,5.316788604006331,0.0,0.0,0.0,0.0,16.74788698495495,46.4544980907759,0.0,32.26,0.0,0.0,0.0,23.47870373245444,19.26246486877803,0.0,0.0,26.0880002030782,0.0,0.0,0.0,12.44899348859914,0.9112282690854118,0.6785185185185184,5.023553713151927,8.621234095490047,1.0,2,2,2,0,0,0,2,2,2,0,2,2,2.1732,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,113.6363636363636,8.736852805784082,0.3228094162047537,0.7299552268379166,36.94117647058823,210.171,0.04305355372024805,-0.3963765597715346,0.3963765597715346,1.235294117647059,2.0,16.24993561656332,9.700537591395266,2.590552822327334,-2.342592623837629,2.634539720220864,-2.321840189906329,0.1935080628102178,2.612769236135099,1.931529147021785,308.0436806111143,-0.37,4.717428184087329,5.106527394840706,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,24.27831384259298,0.0,5.106527394840706,5.711685002770702,0.0,21.74029171759062,59.29614133662793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,59.29614133662793,0.0,32.59,0.0,0.0,0.0,17.43686290330648,24.97414987154873,0.0,0.0,20.77121159907187,0.0,0.0,4.880094954648526,8.736852805784082,0.8645294522129838,0.0,7.133891463399716,8.570998088253003,0.9333333333333333,1,2,2,0,0,0,2,2,2,0,2,2,3.436200000000002,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
115,357.1428571428572,8.76966478489544,0.2642020975056689,0.7120819703336071,40.26666666666667,186.149,0.04481679557594259,-0.3963051104372682,0.3963051104372682,1.4,2.133333333333333,16.25000519029835,9.70056449059647,2.590513562594239,-2.342445960887038,2.634406936687764,-2.322056692144825,0.193458144460476,2.505803700706179,2.149719001432693,282.2605403156927,-0.37,3.584047305727694,5.106527394840706,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,24.27831384259298,0.0,5.106527394840706,5.711685002770702,0.0,21.74029171759062,46.45449809077591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,46.45449809077591,0.0,32.59,0.0,0.0,0.0,10.82998093879356,24.97414987154873,0.0,0.0,20.77121159907187,0.0,0.0,4.719652777777778,8.76966478489544,0.8429412320483747,0.0,4.69915556500378,8.264660021415974,0.9230769230769231,1,2,2,0,0,0,2,2,2,0,2,2,2.656000000000001,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,21.44117647058824,8.752265220750068,0.3435010261820779,0.6985057489543882,38.8235294117647,210.171,0.04305322649339356,-0.3963765624651883,0.3963765624651883,1.176470588235294,1.941176470588235,16.24993680285463,9.689385605135202,2.603639059741277,-2.393368639115089,2.648155717246797,-2.442657977335488,0.1208108769304541,2.612769236135099,1.800290618303008,263.6474344839554,-0.08,4.89024478450265,10.42331599884704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.64872279366088,0.0,5.106527394840706,0.0,5.316788604006331,16.74788698495495,65.33798216577588,0.0,0.0,5.316788604006331,0.0,0.0,0.0,0.0,16.74788698495495,59.29614133662793,0.0,32.26,0.0,0.0,0.0,17.43686290330648,25.68328649170404,0.0,0.0,26.0880002030782,0.0,0.0,0.0,12.53868387154372,0.9328164892500208,0.7272004913076341,7.532132204140456,8.903680438971069,1.0,2,2,2,0,0,0,2,2,2,0,2,2,2.953400000000001,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
117,88.57142857142857,10.52413973922902,-0.4382615268329553,0.7613308314387071,46.57692307692308,320.2660000000001,0.09294380016259339,-0.3892608108895024,0.3892608108895024,0.8076923076923077,1.192307692307692,16.26777861924359,9.7001239197619,2.602078316078622,-2.346591413645746,2.645070969219049,-2.335582970548983,0.1844768451695908,3.086086941630995,1.398126427478124,605.1189692971377,-0.7000000000000001,5.654885999768528,5.106527394840706,0.0,0.0,0.0,0.0,0.0,9.984809465271338,0.0,0.0,22.25335094433497,19.19347919957345,5.106527394840706,11.4233700055414,0.0,43.48058343518124,86.1713193234481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.49577396990991,80.0673529356998,0.0,44.95,6.103966387748303,5.106527394840706,0.0,23.91949375061871,37.10665649724544,0.0,0.0,41.54242319814374,0.0,0.0,9.81938531431091,10.52413973922902,1.555288385990045,0.0,7.041226683289969,15.46823696516809,0.9130434782608695,1,3,4,0,0,0,3,3,4,0,4,4,4.921700000000005,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,131.5789473684211,4.808402777777778,0.423449074074074,0.6340657205339841,42.28571428571428,170.15,0.0385808227747284,-0.2935362966815712,0.2935362966815712,1.357142857142857,2.071428571428572,14.80954823870084,9.700572204814307,2.590407499841624,-2.342343416094328,2.634381076961049,-2.321619450128722,0.193524395211664,2.460061866260145,2.269403886403777,264.4091282081981,-0.33,3.079795010931358,0.0,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,17.67143187808006,0.0,0.0,5.711685002770702,0.0,21.74029171759062,53.37823529046653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,53.37823529046653,0.0,12.36,0.0,0.0,0.0,10.82998093879356,31.39497149447474,0.0,0.0,27.6949487987625,0.0,0.0,4.808402777777778,0.0,0.9056538170823882,0.0,5.259954884731671,10.57462797619048,0.9230769230769231,0,1,2,0,0,0,1,1,2,0,2,2,3.683600000000003,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2.814159292035398,4.954236111111111,0.4446990740740741,0.601827829871096,47.64285714285715,170.1499999999999,0.05003757679246073,-0.2902055691694894,0.2902055691694894,1.142857142857143,1.857142857142857,14.88631654392578,9.70050944754187,2.594139597571292,-2.342582419191277,2.63766563605972,-2.322393132710885,0.1935015848252183,2.853673227598851,1.975342182618617,298.3574238169586,-0.33,2.425896654650452,0.0,0.0,0.0,0.0,0.0,0.0,4.992404732635669,0.0,0.0,11.12667547216748,6.041840829147961,0.0,5.711685002770702,0.0,21.74029171759062,58.91716054284989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.74788698495495,52.87531971370193,0.0,12.36,0.0,0.0,0.0,10.82998093879356,32.10410811463005,5.711685002770702,0.0,20.77121159907187,0.0,0.0,4.954236111111111,0.0,0.9212962962962961,0.719421296296296,6.832100340136055,7.376371882086168,0.9230769230769231,0,1,3,0,0,0,1,1,3,0,3,3,3.436000000000003,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
